,weekid,method,spot,districtid
1448,14.0,neighborhood,cold,285.0
1449,14.0,neighborhood,cold,291.0
1450,14.0,neighborhood,hot,294.0
1451,14.0,neighborhood,hot,299.0
1452,14.0,neighborhood,hot,301.0
1453,14.0,neighborhood,cold,302.0
1454,14.0,neighborhood,hot,309.0
1455,14.0,neighborhood,hot,315.0
1456,14.0,neighborhood,hot,316.0
1457,14.0,neighborhood,hot,326.0
1458,14.0,neighborhood,cold,329.0
1459,14.0,neighborhood,cold,334.0
1460,14.0,neighborhood,hot,335.0
1461,14.0,neighborhood,hot,336.0
1462,14.0,neighborhood,hot,338.0
1463,14.0,neighborhood,cold,339.0
1464,14.0,neighborhood,hot,341.0
1465,14.0,neighborhood,hot,343.0
1466,14.0,neighborhood,hot,346.0
1467,14.0,neighborhood,hot,348.0
1468,14.0,neighborhood,hot,351.0
1469,14.0,neighborhood,hot,353.0
1470,14.0,neighborhood,cold,359.0
1471,14.0,neighborhood,cold,360.0
1472,14.0,neighborhood,hot,363.0
1473,14.0,neighborhood,hot,366.0
1474,14.0,neighborhood,cold,367.0
1475,14.0,neighborhood,cold,370.0
1476,14.0,neighborhood,hot,375.0
1477,14.0,neighborhood,hot,377.0
1478,14.0,neighborhood,hot,379.0
1479,14.0,neighborhood,cold,382.0
1480,14.0,neighborhood,hot,384.0
1481,14.0,neighborhood,hot,385.0
1482,14.0,neighborhood,cold,388.0
1483,14.0,neighborhood,cold,393.0
1484,14.0,neighborhood,cold,395.0
1485,14.0,neighborhood,cold,401.0
1486,14.0,neighborhood,cold,405.0
1487,14.0,neighborhood,cold,407.0
1488,14.0,neighborhood,cold,411.0
1489,14.0,neighborhood,hot,413.0
1490,14.0,neighborhood,hot,418.0
1491,14.0,neighborhood,hot,424.0
1492,14.0,neighborhood,hot,429.0
1493,14.0,neighborhood,cold,445.0
1494,14.0,neighborhood,hot,448.0
1495,14.0,neighborhood,hot,450.0
1496,14.0,neighborhood,hot,451.0
1497,14.0,neighborhood,cold,453.0
1498,14.0,neighborhood,hot,455.0
1499,14.0,neighborhood,cold,457.0
1500,14.0,neighborhood,cold,458.0
1501,14.0,neighborhood,hot,463.0
1502,14.0,neighborhood,hot,464.0
1503,14.0,neighborhood,hot,466.0
1504,14.0,neighborhood,cold,467.0
1505,14.0,neighborhood,hot,480.0
1506,14.0,neighborhood,hot,481.0
1507,14.0,neighborhood,cold,482.0
1508,14.0,neighborhood,hot,484.0
1509,14.0,neighborhood,hot,495.0
1510,14.0,neighborhood,cold,498.0
1511,14.0,neighborhood,cold,499.0
1512,14.0,neighborhood,hot,502.0
1513,14.0,neighborhood,cold,506.0
1514,14.0,neighborhood,cold,508.0
1515,14.0,neighborhood,hot,509.0
1516,14.0,neighborhood,cold,515.0
1517,14.0,neighborhood,cold,518.0
1518,14.0,neighborhood,cold,521.0
1519,14.0,neighborhood,hot,523.0
1520,14.0,neighborhood,hot,529.0
1521,14.0,neighborhood,cold,530.0
1522,14.0,neighborhood,hot,533.0
1523,14.0,neighborhood,hot,537.0
1524,14.0,neighborhood,cold,539.0
1525,14.0,neighborhood,hot,540.0
1526,14.0,neighborhood,cold,542.0
1527,14.0,neighborhood,cold,544.0
1528,14.0,neighborhood,cold,546.0
1529,14.0,neighborhood,cold,547.0
1530,14.0,neighborhood,hot,549.0
1531,14.0,neighborhood,cold,550.0
1532,14.0,neighborhood,cold,552.0
1533,14.0,neighborhood,hot,563.0
1534,14.0,neighborhood,hot,566.0
1535,14.0,neighborhood,hot,567.0
1536,14.0,neighborhood,hot,571.0
1537,14.0,neighborhood,hot,575.0
1538,14.0,neighborhood,hot,577.0
1539,14.0,neighborhood,cold,590.0
1540,14.0,neighborhood,hot,591.0
1541,14.0,neighborhood,hot,595.0
1542,14.0,neighborhood,cold,596.0
1543,14.0,neighborhood,hot,597.0
1544,14.0,neighborhood,cold,600.0
1545,14.0,neighborhood,cold,605.0
1546,14.0,neighborhood,cold,617.0
1547,14.0,neighborhood,cold,619.0
1548,14.0,neighborhood,hot,625.0
1549,14.0,neighborhood,cold,628.0
1550,14.0,neighborhood,cold,629.0
1551,14.0,neighborhood,hot,631.0
1552,14.0,neighborhood,cold,632.0
1553,14.0,neighborhood,hot,634.0
1554,14.0,neighborhood,cold,635.0
1555,14.0,neighborhood,cold,638.0
1556,14.0,neighborhood,hot,641.0
1557,14.0,neighborhood,cold,644.0
1558,14.0,neighborhood,hot,653.0
1559,14.0,neighborhood,cold,654.0
1560,14.0,neighborhood,hot,656.0
1561,14.0,neighborhood,hot,660.0
1562,14.0,neighborhood,hot,668.0
1563,14.0,neighborhood,cold,672.0
1564,14.0,neighborhood,cold,675.0
1565,14.0,neighborhood,hot,679.0
1566,14.0,neighborhood,cold,680.0
1567,14.0,neighborhood,cold,681.0
1568,14.0,neighborhood,hot,682.0
1569,14.0,neighborhood,hot,688.0
1570,14.0,neighborhood,hot,694.0
1571,14.0,neighborhood,hot,702.0
1572,14.0,neighborhood,cold,703.0
1573,14.0,neighborhood,cold,704.0
1574,14.0,neighborhood,cold,710.0
1575,14.0,neighborhood,cold,713.0
1576,14.0,neighborhood,hot,720.0
1577,14.0,neighborhood,hot,725.0
1578,14.0,neighborhood,cold,729.0
1579,15.0,neighborhood,cold,101.0
1580,15.0,neighborhood,hot,103.0
1581,15.0,neighborhood,hot,105.0
1582,15.0,neighborhood,hot,107.0
1583,15.0,neighborhood,hot,108.0
1584,15.0,neighborhood,cold,111.0
1585,15.0,neighborhood,cold,115.0
1586,15.0,neighborhood,hot,119.0
1587,15.0,neighborhood,cold,120.0
1588,15.0,neighborhood,hot,122.0
1589,15.0,neighborhood,cold,127.0
1590,15.0,neighborhood,cold,129.0
1591,15.0,neighborhood,hot,133.0
1592,15.0,neighborhood,hot,134.0
1593,15.0,neighborhood,hot,135.0
1594,15.0,neighborhood,hot,143.0
1595,15.0,neighborhood,cold,146.0
1596,15.0,neighborhood,cold,150.0
1597,15.0,neighborhood,cold,151.0
1598,15.0,neighborhood,cold,153.0
1599,15.0,neighborhood,hot,158.0
1600,15.0,neighborhood,cold,170.0
1601,15.0,neighborhood,hot,172.0
1602,15.0,neighborhood,cold,174.0
1603,15.0,neighborhood,hot,176.0
1604,15.0,neighborhood,hot,178.0
1605,15.0,neighborhood,hot,183.0
1606,15.0,neighborhood,hot,185.0
1607,15.0,neighborhood,cold,206.0
1608,15.0,neighborhood,hot,211.0
1609,15.0,neighborhood,cold,212.0
1610,15.0,neighborhood,hot,214.0
1611,15.0,neighborhood,hot,215.0
1612,15.0,neighborhood,hot,226.0
1613,15.0,neighborhood,cold,227.0
1614,15.0,neighborhood,hot,228.0
1615,15.0,neighborhood,hot,234.0
1616,15.0,neighborhood,hot,235.0
1617,15.0,neighborhood,cold,237.0
1618,15.0,neighborhood,hot,239.0
1619,15.0,neighborhood,cold,240.0
1620,15.0,neighborhood,hot,243.0
1621,15.0,neighborhood,hot,244.0
1622,15.0,neighborhood,cold,245.0
1623,15.0,neighborhood,hot,246.0
1624,15.0,neighborhood,hot,255.0
1625,15.0,neighborhood,hot,257.0
1626,15.0,neighborhood,cold,262.0
1627,15.0,neighborhood,hot,269.0
1628,15.0,neighborhood,hot,272.0
1629,15.0,neighborhood,hot,273.0
1630,15.0,neighborhood,hot,274.0
1631,15.0,neighborhood,hot,278.0
1632,15.0,neighborhood,cold,280.0
1633,15.0,neighborhood,cold,293.0
1634,15.0,neighborhood,hot,294.0
1635,15.0,neighborhood,cold,295.0
1636,15.0,neighborhood,hot,309.0
1637,15.0,neighborhood,hot,312.0
1638,15.0,neighborhood,hot,316.0
1639,15.0,neighborhood,cold,325.0
1640,15.0,neighborhood,hot,326.0
1641,15.0,neighborhood,cold,327.0
1642,15.0,neighborhood,cold,331.0
1643,15.0,neighborhood,cold,334.0
1644,15.0,neighborhood,hot,335.0
1645,15.0,neighborhood,hot,336.0
1646,15.0,neighborhood,hot,338.0
1647,15.0,neighborhood,cold,339.0
1648,15.0,neighborhood,hot,341.0
1649,15.0,neighborhood,hot,348.0
1650,15.0,neighborhood,cold,349.0
1651,15.0,neighborhood,cold,350.0
1652,15.0,neighborhood,hot,352.0
1653,15.0,neighborhood,cold,355.0
1654,15.0,neighborhood,hot,358.0
1655,15.0,neighborhood,cold,359.0
1656,15.0,neighborhood,hot,360.0
1657,15.0,neighborhood,hot,363.0
1658,15.0,neighborhood,cold,367.0
1659,15.0,neighborhood,cold,370.0
1660,15.0,neighborhood,hot,375.0
1661,15.0,neighborhood,hot,377.0
1662,15.0,neighborhood,hot,379.0
1663,15.0,neighborhood,hot,380.0
1664,15.0,neighborhood,cold,382.0
1665,15.0,neighborhood,hot,384.0
1666,15.0,neighborhood,hot,385.0
1667,15.0,neighborhood,cold,388.0
1668,15.0,neighborhood,cold,394.0
1669,15.0,neighborhood,cold,395.0
1670,15.0,neighborhood,hot,400.0
1671,15.0,neighborhood,cold,404.0
1672,15.0,neighborhood,cold,408.0
1673,15.0,neighborhood,cold,411.0
1674,15.0,neighborhood,hot,412.0
1675,15.0,neighborhood,hot,413.0
1676,15.0,neighborhood,hot,418.0
1677,15.0,neighborhood,hot,420.0
1678,15.0,neighborhood,cold,424.0
1679,15.0,neighborhood,hot,426.0
1680,15.0,neighborhood,hot,429.0
1681,15.0,neighborhood,cold,430.0
1682,15.0,neighborhood,hot,435.0
1683,15.0,neighborhood,cold,438.0
1684,15.0,neighborhood,hot,439.0
1685,15.0,neighborhood,cold,440.0
1686,15.0,neighborhood,hot,442.0
1687,15.0,neighborhood,hot,450.0
1688,15.0,neighborhood,hot,451.0
1689,15.0,neighborhood,hot,454.0
1690,15.0,neighborhood,hot,455.0
1691,15.0,neighborhood,cold,458.0
1692,15.0,neighborhood,hot,463.0
1693,15.0,neighborhood,hot,464.0
1694,15.0,neighborhood,cold,473.0
1695,15.0,neighborhood,cold,479.0
1696,15.0,neighborhood,hot,480.0
1697,15.0,neighborhood,cold,482.0
1698,15.0,neighborhood,cold,484.0
1699,15.0,neighborhood,hot,489.0
1700,15.0,neighborhood,hot,490.0
1701,15.0,neighborhood,hot,491.0
1702,15.0,neighborhood,cold,493.0
1703,15.0,neighborhood,hot,495.0
1704,15.0,neighborhood,hot,496.0
1705,15.0,neighborhood,cold,498.0
1706,15.0,neighborhood,hot,506.0
1707,15.0,neighborhood,hot,507.0
1708,15.0,neighborhood,hot,509.0
1709,15.0,neighborhood,cold,511.0
1710,15.0,neighborhood,cold,515.0
1711,15.0,neighborhood,hot,523.0
1712,15.0,neighborhood,hot,529.0
1713,15.0,neighborhood,cold,530.0
1714,15.0,neighborhood,hot,537.0
1715,15.0,neighborhood,cold,539.0
1716,15.0,neighborhood,hot,540.0
1717,15.0,neighborhood,cold,542.0
1718,15.0,neighborhood,cold,543.0
1719,15.0,neighborhood,cold,544.0
1720,15.0,neighborhood,cold,545.0
1721,15.0,neighborhood,cold,547.0
1722,15.0,neighborhood,hot,548.0
1723,15.0,neighborhood,cold,550.0
1724,15.0,neighborhood,cold,556.0
1725,15.0,neighborhood,cold,558.0
1726,15.0,neighborhood,hot,563.0
1727,15.0,neighborhood,hot,566.0
1728,15.0,neighborhood,hot,567.0
1729,15.0,neighborhood,hot,571.0
1730,15.0,neighborhood,cold,572.0
1731,15.0,neighborhood,cold,574.0
1732,15.0,neighborhood,cold,576.0
1733,15.0,neighborhood,cold,586.0
1734,15.0,neighborhood,hot,591.0
1735,15.0,neighborhood,hot,595.0
1736,15.0,neighborhood,hot,597.0
1737,15.0,neighborhood,cold,599.0
1738,15.0,neighborhood,hot,603.0
1739,15.0,neighborhood,cold,606.0
1740,15.0,neighborhood,hot,608.0
1741,15.0,neighborhood,hot,613.0
1742,15.0,neighborhood,cold,618.0
1743,15.0,neighborhood,hot,625.0
1744,15.0,neighborhood,cold,626.0
1745,15.0,neighborhood,cold,635.0
1746,15.0,neighborhood,cold,638.0
1747,15.0,neighborhood,hot,641.0
1748,15.0,neighborhood,hot,648.0
1749,15.0,neighborhood,hot,649.0
1750,15.0,neighborhood,hot,651.0
1751,15.0,neighborhood,cold,652.0
1752,15.0,neighborhood,hot,653.0
1753,15.0,neighborhood,cold,654.0
1754,15.0,neighborhood,hot,660.0
1755,15.0,neighborhood,cold,662.0
1756,15.0,neighborhood,cold,664.0
1757,15.0,neighborhood,hot,668.0
1758,15.0,neighborhood,cold,672.0
1759,15.0,neighborhood,hot,673.0
1760,15.0,neighborhood,cold,677.0
1761,15.0,neighborhood,cold,680.0
1762,15.0,neighborhood,hot,682.0
1763,15.0,neighborhood,hot,687.0
1764,15.0,neighborhood,hot,688.0
1765,15.0,neighborhood,cold,694.0
1766,15.0,neighborhood,hot,702.0
1767,15.0,neighborhood,cold,703.0
1768,15.0,neighborhood,hot,705.0
1769,15.0,neighborhood,cold,713.0
1770,15.0,neighborhood,cold,715.0
1771,15.0,neighborhood,cold,719.0
1772,15.0,neighborhood,hot,720.0
1773,15.0,neighborhood,hot,722.0
1774,15.0,neighborhood,cold,723.0
1775,15.0,neighborhood,cold,729.0
1776,16.0,neighborhood,cold,101.0
1777,16.0,neighborhood,hot,103.0
1778,16.0,neighborhood,hot,107.0
1779,16.0,neighborhood,hot,108.0
1780,16.0,neighborhood,cold,115.0
1781,16.0,neighborhood,hot,119.0
1782,16.0,neighborhood,cold,120.0
1783,16.0,neighborhood,hot,122.0
1784,16.0,neighborhood,cold,126.0
1785,16.0,neighborhood,cold,127.0
1786,16.0,neighborhood,cold,129.0
1787,16.0,neighborhood,cold,132.0
1788,16.0,neighborhood,hot,133.0
1789,16.0,neighborhood,hot,134.0
1790,16.0,neighborhood,hot,142.0
1791,16.0,neighborhood,hot,144.0
1792,16.0,neighborhood,hot,149.0
1793,16.0,neighborhood,cold,153.0
1794,16.0,neighborhood,hot,158.0
1795,16.0,neighborhood,hot,160.0
1796,16.0,neighborhood,hot,161.0
1797,16.0,neighborhood,hot,172.0
1798,16.0,neighborhood,cold,174.0
1799,16.0,neighborhood,cold,175.0
1800,16.0,neighborhood,hot,176.0
1801,16.0,neighborhood,hot,178.0
1802,16.0,neighborhood,hot,185.0
1803,16.0,neighborhood,cold,187.0
1804,16.0,neighborhood,hot,189.0
1805,16.0,neighborhood,hot,190.0
1806,16.0,neighborhood,cold,196.0
1807,16.0,neighborhood,cold,202.0
1808,16.0,neighborhood,cold,204.0
1809,16.0,neighborhood,cold,206.0
1810,16.0,neighborhood,hot,207.0
1811,16.0,neighborhood,hot,211.0
1812,16.0,neighborhood,cold,212.0
1813,16.0,neighborhood,hot,214.0
1814,16.0,neighborhood,hot,215.0
1815,16.0,neighborhood,cold,224.0
1816,16.0,neighborhood,cold,225.0
1817,16.0,neighborhood,hot,226.0
1818,16.0,neighborhood,cold,227.0
1819,16.0,neighborhood,hot,229.0
1820,16.0,neighborhood,cold,230.0
1821,16.0,neighborhood,hot,232.0
1822,16.0,neighborhood,hot,234.0
1823,16.0,neighborhood,cold,235.0
1824,16.0,neighborhood,hot,239.0
1825,16.0,neighborhood,hot,243.0
1826,16.0,neighborhood,hot,244.0
1827,16.0,neighborhood,cold,245.0
1828,16.0,neighborhood,cold,247.0
1829,16.0,neighborhood,cold,248.0
1830,16.0,neighborhood,hot,252.0
1831,16.0,neighborhood,cold,254.0
1832,16.0,neighborhood,hot,255.0
1833,16.0,neighborhood,cold,256.0
1834,16.0,neighborhood,cold,262.0
1835,16.0,neighborhood,hot,269.0
1836,16.0,neighborhood,hot,270.0
1837,16.0,neighborhood,hot,272.0
1838,16.0,neighborhood,hot,274.0
1839,16.0,neighborhood,cold,277.0
1840,16.0,neighborhood,hot,278.0
1841,16.0,neighborhood,cold,280.0
1842,16.0,neighborhood,hot,281.0
1843,16.0,neighborhood,cold,283.0
1844,16.0,neighborhood,hot,294.0
1845,16.0,neighborhood,hot,305.0
1846,16.0,neighborhood,hot,307.0
1847,16.0,neighborhood,hot,309.0
1848,16.0,neighborhood,hot,312.0
1849,16.0,neighborhood,cold,322.0
1850,16.0,neighborhood,cold,324.0
1851,16.0,neighborhood,cold,331.0
1852,16.0,neighborhood,cold,334.0
1853,16.0,neighborhood,hot,335.0
1854,16.0,neighborhood,hot,336.0
1855,16.0,neighborhood,hot,338.0
1856,16.0,neighborhood,cold,339.0
1857,16.0,neighborhood,hot,340.0
1858,16.0,neighborhood,hot,343.0
1859,16.0,neighborhood,hot,347.0
1860,16.0,neighborhood,cold,349.0
1861,16.0,neighborhood,hot,351.0
1862,16.0,neighborhood,hot,358.0
1863,16.0,neighborhood,cold,359.0
1864,16.0,neighborhood,cold,362.0
1865,16.0,neighborhood,hot,363.0
1866,16.0,neighborhood,hot,366.0
1867,16.0,neighborhood,cold,370.0
1868,16.0,neighborhood,hot,375.0
1869,16.0,neighborhood,hot,377.0
1870,16.0,neighborhood,hot,379.0
1871,16.0,neighborhood,cold,382.0
1872,16.0,neighborhood,hot,385.0
1873,16.0,neighborhood,cold,386.0
1874,16.0,neighborhood,hot,389.0
1875,16.0,neighborhood,cold,393.0
1876,16.0,neighborhood,cold,395.0
1877,16.0,neighborhood,cold,401.0
1878,16.0,neighborhood,hot,403.0
1879,16.0,neighborhood,cold,404.0
1880,16.0,neighborhood,cold,411.0
1881,16.0,neighborhood,hot,413.0
1882,16.0,neighborhood,cold,415.0
1883,16.0,neighborhood,hot,419.0
1884,16.0,neighborhood,hot,420.0
1885,16.0,neighborhood,hot,426.0
1886,16.0,neighborhood,cold,427.0
1887,16.0,neighborhood,hot,439.0
1888,16.0,neighborhood,cold,440.0
1889,16.0,neighborhood,hot,441.0
1890,16.0,neighborhood,cold,444.0
1891,16.0,neighborhood,cold,445.0
1892,16.0,neighborhood,cold,446.0
1893,16.0,neighborhood,hot,448.0
1894,16.0,neighborhood,hot,450.0
1895,16.0,neighborhood,hot,451.0
1896,16.0,neighborhood,hot,452.0
1897,16.0,neighborhood,hot,455.0
1898,16.0,neighborhood,cold,456.0
1899,16.0,neighborhood,cold,458.0
1900,16.0,neighborhood,hot,463.0
1901,16.0,neighborhood,hot,464.0
1902,16.0,neighborhood,hot,481.0
1903,16.0,neighborhood,cold,482.0
1904,16.0,neighborhood,hot,483.0
1905,16.0,neighborhood,cold,484.0
1906,16.0,neighborhood,hot,489.0
1907,16.0,neighborhood,hot,490.0
1908,16.0,neighborhood,cold,493.0
1909,16.0,neighborhood,hot,495.0
1910,16.0,neighborhood,hot,496.0
1911,16.0,neighborhood,cold,498.0
1912,16.0,neighborhood,hot,506.0
1913,16.0,neighborhood,hot,514.0
1914,16.0,neighborhood,cold,515.0
1915,16.0,neighborhood,cold,524.0
1916,16.0,neighborhood,cold,525.0
1917,16.0,neighborhood,hot,528.0
1918,16.0,neighborhood,hot,529.0
1919,16.0,neighborhood,hot,533.0
1920,16.0,neighborhood,hot,537.0
1921,16.0,neighborhood,cold,539.0
1922,16.0,neighborhood,hot,540.0
1923,16.0,neighborhood,hot,541.0
1924,16.0,neighborhood,cold,542.0
1925,16.0,neighborhood,cold,543.0
1926,16.0,neighborhood,cold,544.0
1927,16.0,neighborhood,cold,546.0
1928,16.0,neighborhood,hot,547.0
1929,16.0,neighborhood,hot,548.0
1930,16.0,neighborhood,cold,549.0
1931,16.0,neighborhood,cold,552.0
1932,16.0,neighborhood,hot,563.0
1933,16.0,neighborhood,hot,566.0
1934,16.0,neighborhood,hot,567.0
1935,16.0,neighborhood,hot,571.0
1936,16.0,neighborhood,cold,573.0
1937,16.0,neighborhood,cold,574.0
1938,16.0,neighborhood,hot,575.0
1939,16.0,neighborhood,cold,576.0
1940,16.0,neighborhood,hot,579.0
1941,16.0,neighborhood,cold,586.0
1942,16.0,neighborhood,cold,589.0
1943,16.0,neighborhood,cold,590.0
1944,16.0,neighborhood,hot,591.0
1945,16.0,neighborhood,hot,593.0
1946,16.0,neighborhood,hot,595.0
1947,16.0,neighborhood,hot,597.0
1948,16.0,neighborhood,hot,603.0
1949,16.0,neighborhood,cold,615.0
1950,16.0,neighborhood,cold,617.0
1951,16.0,neighborhood,cold,619.0
1952,16.0,neighborhood,hot,625.0
1953,16.0,neighborhood,cold,629.0
1954,16.0,neighborhood,cold,632.0
1955,16.0,neighborhood,cold,635.0
